Name	Length	EffectiveLength	TPM	NumReads
FBtr0082361	1024	842.322	0.182355	1.356
FBtr0079938	1428	1246.322	4.179408	46.000
FBtr0077227	1279	1097.322	177.906544	1724.006
FBtr0091702	1278	1096.322	8.036239	77.804
FBtr0074882	2425	2243.322	19.133095	379.044
FBtr0332153	3588	3406.322	2.307263	69.406
FBtr0310476	2042	1860.322	3.414971	56.103
FBtr0100666	2416	2234.322	9.007143	177.724
FBtr0332726	2033	1851.322	2.674343	43.723
FBtr0080287	1089	907.322	24.705198	197.953
FBtr0309307	5887	5705.322	0.051225	2.581
FBtr0300898	5037	4855.322	0.009773	0.419
FBtr0080024	1050	868.322	9.389421	72.000
FBtr0077389	2263	2081.322	101.630673	1868.000
FBtr0290204	1958	1776.322	0.000000	0.000
FBtr0086689	848	666.568	20.779583	122.319
FBtr0306636	1574	1392.322	13.523052	166.275
FBtr0086687	1472	1290.322	17.864285	203.562
FBtr0086690	2195	2013.322	0.724804	12.887
FBtr0086686	1532	1350.322	1.064402	12.693
FBtr0340359	2225	2043.322	2.557013	46.141
FBtr0301148	981	799.463	83.664212	590.678
FBtr0086684	908	726.523	0.484411	3.108
FBtr0306637	2237	2055.322	1.226999	22.271
FBtr0301149	1514	1332.322	2.045511	24.067
FBtr0086600	1106	924.322	0.843078	6.882
FBtr0331978	1118	936.322	24.080906	199.118
FBtr0078769	621	439.675	4168.906941	16187.000
FBtr0070712	1878	1696.322	0.667542	10.000
FBtr0343263	1108	926.322	0.000000	0.000
FBtr0343264	928	746.517	0.000000	0.000
FBtr0072024	920	738.521	0.000000	0.000
FBtr0113111	979	797.465	0.000000	0.000
FBtr0333452	4664	4482.322	0.133656	5.291
FBtr0333450	3996	3814.322	0.117334	3.952
FBtr0333451	4043	3861.322	0.114457	3.903
FBtr0300831	4092	3910.322	0.111610	3.854
FBtr0076303	1640	1458.322	0.890269	11.465
FBtr0076302	1655	1473.322	0.839394	10.921
FBtr0076301	2049	1867.322	80.144253	1321.613
FBtr0077098	1123	941.322	93.132981	774.203
FBtr0070552	1047	865.322	0.130861	1.000
FBtr0075818	1346	1164.322	32.775095	337.000
FBtr0088789	1908	1726.322	5.575506	85.000
FBtr0304960	503	321.721	0.000000	0.000
FBtr0075249	843	661.571	0.000000	0.000
FBtr0084104	1804	1622.322	237.177511	3398.000
FBtr0336911	2177	1995.322	7.154695	126.071
FBtr0088974	1597	1415.322	18.631271	232.868
FBtr0100360	4963	4781.322	0.779338	32.907
FBtr0110880	2920	2738.322	0.095875	2.318
FBtr0334105	2225	2043.322	0.088332	1.594
FBtr0301185	2946	2764.322	0.087821	2.144
FBtr0110881	4262	4080.322	1.888152	68.037
FBtr0336928	1138	956.322	0.207779	1.755
FBtr0072107	995	813.454	0.034138	0.245
FBtr0085786	2956	2774.322	18.644591	456.796
FBtr0085785	3082	2900.322	0.868841	22.254
FBtr0334549	2894	2712.322	1.785765	42.774
FBtr0334550	3020	2838.322	0.565575	14.176
FBtr0340191	4545	4363.322	6.021132	232.011
FBtr0073848	4477	4295.322	54.807973	2078.989
FBtr0078387	3371	3189.322	8.898239	250.620
FBtr0087487	2027	1845.322	14.788771	241.000
FBtr0083735	2688	2506.322	0.128513	2.844
FBtr0332539	2448	2266.322	0.162762	3.258
FBtr0077790	977	795.466	0.000000	0.000
FBtr0331440	941	759.512	0.000000	0.000
FBtr0331439	971	789.476	0.000000	0.000
FBtr0082634	1746	1564.322	19.616898	271.000
FBtr0079612	1320	1138.322	6.963380	70.000
FBtr0087980	1799	1617.322	0.000000	0.000
FBtr0087979	1558	1376.322	0.000000	0.000
FBtr0072044	1063	881.322	0.000000	0.000
FBtr0343206	1072	890.322	0.000000	0.000
FBtr0072043	1160	978.322	0.000000	0.000
FBtr0075225	1132	950.322	0.000000	0.000
FBtr0112489	446	264.765	12.635382	29.543
FBtr0339263	740	558.614	0.700676	3.457
FBtr0301018	2276	2094.322	1.405779	26.000
FBtr0302526	640	458.654	3.307908	13.398
FBtr0100009	3280	3098.322	6.542048	179.000
FBtr0089901	2338	2156.322	0.707072	13.464
FBtr0089902	1803	1621.322	0.259371	3.714
FBtr0300562	2617	2435.322	3.711431	79.820
FBtr0089900	2125	1943.322	0.379773	6.518
FBtr0089904	2355	2173.322	0.645626	12.391
FBtr0301521	2467	2285.322	1.203667	24.292
FBtr0089905	2568	2386.322	1.414131	29.801
FBtr0345390	5214	5032.322	0.469381	20.860
FBtr0331425	3556	3374.322	3.772714	112.422
FBtr0332155	4408	4226.322	4.461770	166.526
FBtr0075014	3541	3359.322	1.565178	46.433
FBtr0078874	603	421.687	0.000000	0.000
FBtr0083452	2975	2793.322	12.792695	315.570
FBtr0302317	2262	2080.322	17.496168	321.430
FBtr0333248	2543	2361.322	0.000000	0.000
FBtr0114524	2411	2229.322	0.000000	0.000
FBtr0273385	6171	5989.322	0.813531	43.029
FBtr0339307	6637	6455.322	1.083418	61.763
FBtr0273384	6439	6257.322	2.591587	143.208
FBtr0082117	3807	3625.322	2.537664	81.244
FBtr0082116	6303	6121.322	1.023849	55.347
FBtr0082118	4671	4489.322	2.482652	98.426
FBtr0085011	1569	1387.322	0.081623	1.000
FBtr0081174	4145	3963.322	0.391696	13.709
FBtr0081175	3934	3752.322	0.437818	14.508
FBtr0303241	4041	3859.322	0.848758	28.927
FBtr0081176	3893	3711.322	0.557443	18.270
FBtr0305129	2997	2815.322	8.152618	202.693
FBtr0339156	2994	2812.322	2.095703	52.048
FBtr0339157	2988	2806.322	1.099914	27.259
FBtr0071784	2049	1867.322	1.042151	17.186
FBtr0071785	1989	1807.322	52.743392	841.814
FBtr0089148	3050	2868.322	1.813183	45.929
FBtr0089147	2773	2591.322	1.635985	37.438
FBtr0089150	2762	2580.322	3.512594	80.041
FBtr0089146	2709	2527.322	5.740855	128.130
FBtr0308247	2614	2432.322	14.418560	309.710
FBtr0089149	2840	2658.322	1.139554	26.752
FBtr0302559	2531	2349.322	0.024106	0.500
FBtr0346506	2597	2415.322	0.023436	0.500
FBtr0302190	3048	2866.322	3.637870	92.084
FBtr0086145	3054	2872.322	5.752498	145.916
FBtr0306281	375	193.838	0.000000	0.000
FBtr0306280	392	210.826	0.000000	0.000
FBtr0306258	4812	4630.322	3.144979	128.600
FBtr0073119	3828	3646.322	61.710354	1987.128
FBtr0073120	4106	3924.322	88.299389	3060.096
FBtr0073118	4763	4581.322	71.122087	2877.452
FBtr0337055	3442	3260.322	15.163001	436.575
FBtr0333895	3491	3309.322	81.062182	2369.027
FBtr0337056	4046	3864.322	2.670146	91.122
FBtr0077442	1411	1229.322	5.711014	62.000
FBtr0076018	1266	1084.322	2.426289	23.233
FBtr0076017	963	781.486	12.137713	83.767
FBtr0339781	3357	3175.322	0.186431	5.228
FBtr0070778	3093	2911.322	0.242842	6.243
FBtr0344824	2804	2622.322	0.368287	8.529
FBtr0345292	830	648.575	15.955616	91.387
FBtr0070983	837	655.574	10.580947	61.257
FBtr0070982	1100	918.322	1.715558	13.913
FBtr0070981	941	759.512	80.629967	540.809
FBtr0070980	854	672.552	5183.839408	30788.634
FBtr0307300	2919	2737.322	11.960900	289.136
FBtr0113024	3030	2848.322	1.008087	25.357
FBtr0332600	2913	2731.322	0.518508	12.507
FBtr0083414	2815	2633.322	19.038501	442.741
FBtr0337043	3789	3607.322	0.698736	22.259
FBtr0077516	1338	1156.322	0.000000	0.000
FBtr0112524	1274	1092.322	1.824780	17.602
FBtr0089233	3691	3509.322	3.277021	101.558
FBtr0334626	3376	3194.322	1.362850	38.445
FBtr0310651	3526	3344.322	6.422195	189.672
FBtr0089229	3501	3319.322	12.496936	366.324
FBtr0082920	981	799.463	0.000000	0.000
FBtr0077386	1734	1552.322	22.128838	303.356
FBtr0071106	2301	2119.322	0.000000	0.000
FBtr0070937	2201	2019.322	131.687352	2348.348
FBtr0070938	2487	2305.322	57.256469	1165.652
FBtr0070397	1267	1085.322	0.939012	9.000
FBtr0074346	819	637.579	0.000000	0.000
FBtr0071471	1606	1424.322	0.039753	0.500
FBtr0330316	1609	1427.322	0.039665	0.500
FBtr0074918	1253	1071.322	20.376191	192.777
FBtr0072124	2163	1981.322	21.896883	383.134
FBtr0071683	1189	1007.322	78.577102	699.000
FBtr0077403	1061	879.322	0.029248	0.227
FBtr0113021	1089	907.322	0.025384	0.203
FBtr0077402	1231	1049.322	0.312144	2.893
FBtr0077401	1011	829.322	0.228974	1.677
FBtr0300280	1584	1402.322	0.161499	2.000
FBtr0346378	3461	3279.322	0.627900	18.184
FBtr0074809	2896	2714.322	34.024131	815.570
FBtr0335137	3353	3171.322	0.830039	23.246
FBtr0346141	373	191.839	0.001223	0.002
FBtr0085611	272	90.898	23.666877	18.998
FBtr0074029	585	403.690	0.000000	0.000
FBtr0075388	1505	1323.322	0.070681	0.826
FBtr0343534	2295	2113.322	0.116488	2.174
FBtr0086001	1762	1580.322	0.501579	7.000
FBtr0321315	1239	1057.322	0.000000	0.000
FBtr0333037	2846	2664.322	0.973914	22.915
FBtr0075724	2737	2555.322	1.831806	41.337
FBtr0075723	2084	1902.322	2.485077	41.748
FBtr0342770	3744	3562.322	11.597661	364.852
FBtr0070420	3766	3584.322	63.169698	1999.533
FBtr0342771	3838	3656.322	3.704498	119.615
FBtr0333323	2883	2701.322	0.869887	20.752
FBtr0333322	2930	2748.322	0.378108	9.177
FBtr0074137	2347	2165.322	4.441670	84.934
FBtr0074135	2386	2204.322	44.801971	872.137
FBtr0308136	1697	1515.322	0.000000	0.000
FBtr0080237	698	516.636	0.000000	0.000
FBtr0300638	3446	3264.322	0.054781	1.579
FBtr0073729	466	284.751	63.732026	160.264
FBtr0084836	743	561.613	23.590446	117.000
FBtr0082430	1248	1066.322	0.521831	4.914
FBtr0335211	1142	960.322	29.960640	254.086
FBtr0076857	1307	1125.322	0.704382	7.000
FBtr0300424	902	720.523	1.100113	7.000
FBtr0083860	1793	1611.322	4.627725	65.851
FBtr0302327	1744	1562.322	149.143224	2057.723
FBtr0083861	1877	1695.322	6.440647	96.426
FBtr0083086	1479	1297.322	21.154171	242.358
FBtr0334589	2552	2370.322	1.367996	28.636
FBtr0091874	595	413.688	2.148131	7.848
FBtr0073935	992	810.455	0.000000	0.000
FBtr0073300	818	636.580	0.000000	0.000
FBtr0073299	2460	2278.322	0.000000	0.000
FBtr0088841	1522	1340.322	1.352736	16.012
FBtr0088842	1468	1286.322	62.914437	714.682
FBtr0345599	2094	1912.322	0.056724	0.958
FBtr0070422	1749	1567.322	0.075287	1.042
FBtr0342772	681	499.644	0.000000	0.000
FBtr0070421	1547	1365.322	0.082938	1.000
FBtr0333023	2495	2313.322	0.168494	3.442
FBtr0075579	1678	1496.322	0.193568	2.558
FBtr0072248	2815	2633.322	0.037442	0.871
FBtr0345620	2931	2749.322	0.063668	1.546
FBtr0072247	2800	2618.322	0.068481	1.583
FBtr0072253	1306	1124.322	0.320420	3.181
FBtr0343432	1090	908.322	35.644573	285.921
FBtr0073127	1478	1296.322	0.259860	2.975
FBtr0073128	1471	1289.322	0.265688	3.025
FBtr0079458	1541	1359.322	0.002536	0.030
FBtr0079460	1595	1413.322	1.077789	13.452
FBtr0079462	1526	1344.322	0.089608	1.064
FBtr0079461	1505	1323.322	0.091058	1.064
FBtr0079459	1585	1403.322	0.919048	11.390
FBtr0081997	1156	974.322	36.006449	309.810
FBtr0081996	1257	1075.322	1.846573	17.535
FBtr0336761	1233	1051.322	8.687188	80.654
FBtr0336637	3026	2844.322	0.044484	1.117
FBtr0300693	1964	1782.322	0.024659	0.388
FBtr0336636	3290	3108.322	0.039807	1.093
FBtr0071797	3770	3588.322	0.075794	2.402
FBtr0336638	1523	1341.322	0.000000	0.000
FBtr0087382	5033	4851.322	33.985940	1456.036
FBtr0339998	5235	5053.322	2.280373	101.764
FBtr0301478	2790	2608.322	20.209158	465.503
FBtr0089521	2653	2471.322	8.782112	191.664
FBtr0306351	2221	2039.322	2.467352	44.435
FBtr0306350	2503	2321.322	2.114840	43.354
FBtr0301477	4782	4600.322	0.493381	20.044
FBtr0300224	1562	1380.322	0.016554	0.202
FBtr0114515	1508	1326.322	0.121251	1.420
FBtr0087406	329	147.855	0.000000	0.000
FBtr0072888	2130	1948.322	0.000000	0.000
FBtr0085859	1170	988.322	0.229149	2.000
FBtr0334894	6412	6230.322	46.181423	2540.917
FBtr0084460	6624	6442.322	4.879221	277.591
FBtr0304567	3987	3805.322	7.959861	267.491
FBtr0070907	2510	2328.322	121.074258	2489.474
FBtr0070906	2636	2454.322	0.900181	19.511
FBtr0305911	1961	1779.322	12.328856	193.727
FBtr0289953	2161	1979.322	6.315615	110.394
FBtr0305910	2015	1833.322	3.451424	55.879
FBtr0088312	1656	1474.322	0.255550	3.327
FBtr0088313	2297	2115.322	0.510145	9.530
FBtr0088311	2351	2169.322	0.437293	8.377
FBtr0304592	2591	2409.322	0.646975	13.766
FBtr0088882	1935	1753.322	88.286445	1367.000
FBtr0079894	2382	2200.322	21.519927	418.157
FBtr0331635	2356	2174.322	6.064744	116.453
FBtr0345615	2623	2441.322	4.871992	105.038
FBtr0071338	3399	3217.322	140.678213	3997.000
FBtr0334508	4486	4304.322	0.099203	3.771
FBtr0085746	3506	3324.322	0.041868	1.229
FBtr0085085	1541	1359.322	90.419881	1085.423
FBtr0085084	2075	1893.322	0.752199	12.577
FBtr0079304	905	723.523	0.000159	0.001
FBtr0079732	925	743.519	0.152298	1.000
FBtr0071108	3145	2963.322	9.671453	253.095
FBtr0340139	3231	3049.322	2.488292	67.007
FBtr0071107	3426	3244.322	36.686896	1051.109
FBtr0340138	4238	4056.322	1.585347	56.790
FBtr0309839	4403	4221.322	1.311825	48.903
FBtr0309836	4378	4196.322	1.430540	53.013
FBtr0309837	3952	3770.322	2.224565	74.069
FBtr0073144	4107	3925.322	150.917990	5231.534
FBtr0309838	4006	3824.322	2.205346	74.481
FBtr0075152	2917	2735.322	23.141450	559.000
FBtr0300092	607	425.686	0.029783	0.112
FBtr0073892	1096	914.322	0.000000	0.000
FBtr0343143	1534	1352.322	0.000000	0.000
FBtr0332630	1663	1481.322	0.512582	6.705
FBtr0332631	1364	1182.322	48.659051	508.057
FBtr0332632	5997	5815.322	10.331943	530.602
FBtr0301268	1587	1405.322	0.402885	5.000
FBtr0085909	2020	1838.322	0.369587	6.000
FBtr0080763	2304	2122.322	27.424521	514.000
FBtr0086733	1297	1115.322	33.707378	332.000
FBtr0087262	852	670.558	193.017635	1143.000
FBtr0303232	702	520.636	7.829887	36.000
FBtr0344155	6716	6534.322	10.457718	603.462
FBtr0070316	6065	5883.322	24.494623	1272.642
FBtr0344279	6745	6563.322	0.086265	5.000
FBtr0076133	3030	2848.322	0.397556	10.000
FBtr0082259	2901	2719.322	45.639107	1096.000
FBtr0079708	1718	1536.322	15.257216	207.000
FBtr0330181	847	665.570	0.087315	0.513
FBtr0074894	650	468.648	122.862806	508.487
FBtr0082726	2913	2731.322	3.451300	83.247
FBtr0331429	2603	2421.322	2.442946	52.237
FBtr0331428	2948	2766.322	4.761509	116.322
FBtr0082727	2606	2424.322	2.948237	63.120
FBtr0301219	3098	2916.322	4.390528	113.075
FBtr0088166	1239	1057.322	0.000000	0.000
FBtr0310646	1830	1648.322	1.912506	27.839
FBtr0073730	1370	1188.322	191.455440	2009.161
FBtr0079724	633	451.659	11.703862	46.682
FBtr0346454	899	717.523	3.467195	21.970
FBtr0100541	611	429.682	6947.686022	26363.348
FBtr0343865	1567	1385.322	0.075554	0.924
FBtr0079324	1294	1112.322	0.109507	1.076
FBtr0079598	1156	974.322	50.672360	436.000
FBtr0081220	1093	911.322	1.813010	14.591
FBtr0300823	1159	977.322	0.677312	5.846
FBtr0081221	1054	872.322	24.869764	191.585
FBtr0310645	979	797.465	8.600212	60.567
FBtr0081219	1084	902.322	0.553644	4.412
FBtr0075314	465	283.751	67.442837	169.000
FBtr0070136	2103	1921.322	5.890790	99.951
FBtr0070137	2193	2011.322	0.990339	17.590
FBtr0070135	2124	1942.322	13.960356	239.459
FBtr0076688	2391	2209.322	21.388316	417.300
FBtr0346546	2609	2427.322	0.872371	18.700
FBtr0302935	3103	2921.322	13.685130	353.054
FBtr0082329	3115	2933.322	6.213090	160.946
FBtr0344017	5279	5097.322	0.587495	26.446
FBtr0091678	6366	6184.322	8.162997	445.815
FBtr0344016	5395	5213.322	0.407706	18.770
FBtr0342985	4422	4240.322	4.520924	169.293
FBtr0071815	4360	4178.322	16.346333	603.163
FBtr0071816	4190	4008.322	4.548023	160.990
FBtr0071813	4216	4034.322	210.918228	7514.454
FBtr0342986	4124	3942.322	9.924367	345.516
FBtr0071814	4255	4073.322	4.824507	173.546
FBtr0083049	682	500.644	66.045178	292.000
FBtr0079593	751	569.610	0.652925	3.284
FBtr0332415	1011	829.322	5.399512	39.545
FBtr0345640	3934	3752.322	5.870653	194.536
FBtr0077562	3784	3602.322	53.327279	1696.464
FBtr0085387	5031	4849.322	7.627259	326.635
FBtr0085386	4880	4698.322	15.457880	641.365
FBtr0085614	355	173.845	10.668952	16.379
FBtr0303924	5093	4911.322	0.064839	2.812
FBtr0303923	5120	4938.322	0.141887	6.188
FBtr0300811	4420	4238.322	17.793751	666.000
FBtr0340626	2866	2684.322	0.028162	0.668
FBtr0340627	2995	2813.322	0.026763	0.665
FBtr0340628	2870	2688.322	0.028116	0.667
FBtr0087784	1976	1794.322	198.281851	3141.927
FBtr0332882	2246	2064.322	0.571818	10.424
FBtr0339391	1899	1717.322	36.506675	553.652
FBtr0084095	7188	7006.322	1.098913	67.993
FBtr0343807	7002	6820.322	0.361229	21.757
FBtr0343805	4551	4369.322	5.852149	225.809
FBtr0343806	4719	4537.322	14.710498	589.440
FBtr0086801	711	529.632	1.684863	7.880
FBtr0344145	6340	6158.322	0.007771	0.423
FBtr0100454	3868	3686.322	0.037598	1.224
FBtr0082255	6557	6375.322	0.016797	0.946
FBtr0082256	4226	4044.322	0.027794	0.993
FBtr0100455	2462	2280.322	0.020610	0.415
FBtr0088783	1907	1725.322	47.452089	723.000
FBtr0301333	1977	1795.322	0.000000	0.000
FBtr0332689	1974	1792.322	0.000000	0.000
FBtr0086107	5316	5134.322	48.851496	2215.000
FBtr0072159	694	512.637	1.546234	7.000
FBtr0076218	2574	2392.322	0.953714	20.149
FBtr0076219	2478	2296.322	50.734918	1028.851
FBtr0113346	1241	1059.322	0.106895	1.000
FBtr0100083	570	388.694	0.000000	0.000
FBtr0079765	644	462.652	0.244755	1.000
FBtr0071734	1182	1000.322	0.113200	1.000
FBtr0071191	1056	874.322	10.989691	84.853
FBtr0345988	1286	1104.322	2.168353	21.147
