Name	Length	EffectiveLength	TPM	NumReads
FBtr0070474	3218	3044.436	1.635503	38.287
FBtr0302185	2166	1992.436	1.431679	21.934
FBtr0070471	4805	4631.436	10.441215	371.841
FBtr0112828	2903	2729.436	4.814495	101.045
FBtr0301966	3182	3008.436	1.375976	31.830
FBtr0070468	3055	2881.436	7.683718	170.243
FBtr0070476	2745	2571.436	0.521995	10.321
FBtr0070470	3110	2936.436	1.833303	41.395
FBtr0331751	4750	4576.436	1.207855	42.504
FBtr0070469	4244	4070.436	12.012820	375.990
FBtr0070467	2929	2755.436	0.599075	12.693
FBtr0331753	5004	4830.436	0.639852	23.766
FBtr0070466	2847	2673.436	2.482628	51.035
FBtr0070473	3091	2917.436	2.613958	58.639
FBtr0076265	1575	1401.436	47.790585	514.998
FBtr0331935	1030	856.436	0.174321	1.148
FBtr0088237	816	642.660	97.913264	483.852
FBtr0081705	1363	1189.436	0.000000	0.000
FBtr0088524	1299	1125.436	87.012980	753.000
FBtr0074540	843	669.639	26.800827	138.000
FBtr0074494	1357	1183.436	0.659351	6.000
FBtr0085714	3349	3175.436	103.568576	2528.841
FBtr0085713	3440	3266.436	866.835675	21772.136
FBtr0076256	334	160.932	1.616209	2.000
FBtr0339552	1718	1544.436	12.333151	146.465
FBtr0078950	1533	1359.436	28.367885	296.535
FBtr0070990	1321	1147.436	1.329455	11.730
FBtr0100409	805	631.663	1.537779	7.469
FBtr0343330	706	532.709	107.133545	438.839
FBtr0304902	1617	1443.436	0.000000	0.000
FBtr0304901	2286	2112.436	0.061564	1.000
FBtr0078872	1228	1054.436	0.000000	0.000
FBtr0077839	2112	1938.436	13.674203	203.819
FBtr0077837	2331	2157.436	3.194878	53.001
FBtr0077838	2235	2061.436	3.693768	58.550
FBtr0077836	2325	2151.436	18.656067	308.630
FBtr0075133	4018	3844.436	0.588451	17.395
FBtr0332862	2190	2016.436	2.102833	32.605
FBtr0087988	1754	1580.436	164.733452	2001.930
FBtr0087987	1948	1774.436	473.962610	6466.876
FBtr0074688	1633	1459.436	52.307375	587.000
FBtr0086864	3503	3329.436	13.319674	341.000
FBtr0083361	1283	1109.436	0.000000	0.000
FBtr0392904	4164	3990.436	10.296054	315.923
FBtr0084588	2385	2211.436	78.457753	1334.137
FBtr0303161	2639	2465.436	17.344317	328.807
FBtr0079257	1918	1744.436	15.208452	204.000
FBtr0307341	906	732.615	0.058535	0.330
FBtr0084989	527	353.794	0.435937	1.186
FBtr0306309	750	576.692	0.032154	0.143
FBtr0344570	539	365.788	2.438044	6.857
FBtr0078090	1219	1045.436	32.840998	264.000
FBtr0087439	546	372.787	21.978105	63.000
FBtr0070960	2096	1922.436	0.069633	1.029
FBtr0302357	2296	2122.436	0.060922	0.994
FBtr0302356	2428	2254.436	0.056325	0.976
FBtr0340571	3830	3656.436	0.017784	0.500
FBtr0340572	3825	3651.436	0.017808	0.500
FBtr0080267	3305	3131.436	0.000000	0.000
FBtr0077141	787	613.674	0.000000	0.000
FBtr0306593	981	807.575	0.000000	0.000
FBtr0081719	1938	1764.436	80.044924	1086.000
FBtr0071549	1655	1481.436	33.358812	380.000
FBtr0308832	1068	894.436	8.111240	55.786
FBtr0308833	2043	1869.436	26.719072	384.080
FBtr0074921	2263	2089.436	8.846616	142.133
FBtr0073011	1996	1822.436	0.071360	1.000
FBtr0112378	450	276.844	0.000000	0.000
FBtr0342602	1596	1422.436	0.234515	2.565
FBtr0080326	1217	1043.436	92.550165	742.563
FBtr0085405	675	501.719	181.445969	700.000
FBtr0339295	331	157.934	0.000000	0.000
FBtr0300316	205	34.208	0.000000	0.000
FBtr0300904	2130	1956.436	0.033251	0.500
FBtr0081633	2196	2022.436	0.032138	0.500
FBtr0300905	2052	1878.436	0.000000	0.000
FBtr0335279	1234	1060.436	0.302843	2.469
FBtr0335281	1199	1025.436	0.355680	2.805
FBtr0290216	733	559.698	0.013660	0.059
FBtr0335280	740	566.697	0.013688	0.060
FBtr0077120	1711	1537.436	18.679722	220.830
FBtr0081676	887	713.619	0.000000	0.000
FBtr0076639	2093	1919.436	0.271017	4.000
FBtr0079280	1148	974.436	0.000000	0.000
FBtr0304827	5797	5623.436	0.080094	3.463
FBtr0433494	6405	6231.436	0.179810	8.616
FBtr0333832	6581	6407.436	0.106229	5.234
FBtr0433497	5654	5480.436	0.155359	6.547
FBtr0333833	6118	5944.436	0.067766	3.098
FBtr0433496	5848	5674.436	0.078964	3.445
FBtr0304826	8410	8236.436	0.080910	5.124
FBtr0433495	8302	8128.436	0.078001	4.875
FBtr0433493	8251	8077.436	0.078779	4.893
FBtr0300808	2019	1845.436	0.000000	0.000
FBtr0300809	4061	3887.436	0.000000	0.000
FBtr0301700	4064	3890.436	0.000000	0.000
FBtr0072287	5108	4934.436	30.361614	1152.000
FBtr0343633	2816	2642.436	5.236001	106.388
FBtr0074281	2640	2466.436	66.080672	1253.240
FBtr0343632	2730	2556.436	2.232596	43.887
FBtr0074279	3898	3724.436	36.420773	1043.037
FBtr0074280	3895	3721.436	3.207447	91.783
FBtr0072238	1035	861.436	0.000000	0.000
FBtr0308073	1317	1143.436	1.358858	11.947
FBtr0082360	764	590.686	87.421257	397.067
FBtr0082361	1024	850.436	0.150753	0.986
FBtr0079938	1428	1254.436	3.110159	30.000
FBtr0077227	1279	1105.436	169.220091	1438.387
FBtr0091702	1278	1104.436	7.255107	61.613
FBtr0074882	2425	2251.436	15.067172	260.844
FBtr0332153	3588	3414.436	2.529165	66.403
FBtr0310476	2042	1868.436	6.919994	99.420
FBtr0100666	2416	2242.436	7.702200	132.808
FBtr0332726	2033	1859.436	4.384076	62.683
FBtr0080287	1089	915.436	14.641207	103.061
FBtr0309307	5887	5713.436	0.035142	1.544
FBtr0300898	5037	4863.436	0.012197	0.456
FBtr0080024	1050	876.436	8.505731	57.322
FBtr0077389	2263	2089.436	93.984830	1510.000
FBtr0290204	1958	1784.436	0.000000	0.000
FBtr0086689	848	674.636	34.236472	177.602
FBtr0306636	1574	1400.436	12.125818	130.576
FBtr0086687	1472	1298.436	14.894602	148.710
FBtr0086690	2195	2021.436	0.703939	10.942
FBtr0086686	1532	1358.436	0.894209	9.340
FBtr0340359	2225	2051.436	0.975419	15.386
FBtr0301148	981	807.575	77.936890	483.967
FBtr0086684	908	734.614	0.371833	2.100
FBtr0306637	2237	2063.436	1.334891	21.180
FBtr0301149	1514	1340.436	0.698071	7.195
FBtr0086600	1106	932.436	3.254363	23.333
FBtr0331978	1118	944.436	21.160077	153.667
FBtr0078769	621	447.753	4253.347944	14644.000
FBtr0070712	1878	1704.436	0.915610	12.000
FBtr0343263	1108	934.436	0.000000	0.000
FBtr0343264	928	754.613	0.000000	0.000
FBtr0072024	920	746.614	0.000000	0.000
FBtr0113111	979	805.578	0.000000	0.000
FBtr0333452	4664	4490.436	0.280908	9.699
FBtr0333450	3996	3822.436	0.153030	4.498
FBtr0333451	4043	3869.436	0.148998	4.433
FBtr0300831	4092	3918.436	0.145023	4.370
FBtr0076303	1640	1466.436	1.307565	14.744
FBtr0076302	1655	1481.436	1.270570	14.473
FBtr0076301	2049	1875.436	68.704625	990.783
FBtr0077098	1123	949.436	94.262741	688.170
FBtr0070552	1047	873.436	0.297789	2.000
FBtr0075818	1346	1172.436	29.616381	267.000
FBtr0088789	1908	1734.436	5.323656	71.000
FBtr0304960	503	329.808	0.000000	0.000
FBtr0075249	843	669.639	0.194209	1.000
FBtr0084104	1804	1630.436	238.089292	2984.927
FBtr0336911	2177	2003.436	7.805757	120.249
FBtr0088974	1597	1423.436	15.983966	174.949
FBtr0100360	4963	4789.436	0.536713	19.766
FBtr0110880	2920	2746.436	0.100821	2.129
FBtr0334105	2225	2051.436	0.142899	2.254
FBtr0301185	2946	2772.436	0.099200	2.115
FBtr0110881	4262	4088.436	1.582064	49.736
FBtr0336928	1138	964.436	0.121540	0.901
FBtr0072107	995	821.561	0.173916	1.099
FBtr0085786	2956	2782.436	17.546965	375.420
FBtr0085785	3082	2908.436	0.995381	22.261
FBtr0334549	2894	2720.436	2.486571	52.015
FBtr0334550	3020	2846.436	0.699232	15.304
FBtr0340191	4545	4371.436	6.571381	220.887
FBtr0073848	4477	4303.436	61.229137	2026.113
FBtr0078387	3371	3197.436	9.470190	232.836
FBtr0087487	2027	1853.436	15.787553	225.000
FBtr0083735	2688	2514.436	0.145096	2.805
FBtr0332539	2448	2274.436	0.183059	3.202
FBtr0077790	977	803.582	0.000000	0.000
FBtr0331440	941	767.612	0.000000	0.000
FBtr0331439	971	797.589	0.000000	0.000
FBtr0082634	1746	1572.436	20.262965	245.000
FBtr0079612	1320	1146.436	7.775657	68.545
FBtr0087980	1799	1625.436	0.039850	0.498
FBtr0087979	1558	1384.436	0.047151	0.502
FBtr0072044	1063	889.436	0.000000	0.000
FBtr0343206	1072	898.436	0.000000	0.000
FBtr0072043	1160	986.436	0.000000	0.000
FBtr0075225	1132	958.436	0.000000	0.000
FBtr0112489	446	272.847	10.349672	21.714
FBtr0339263	740	566.697	0.086646	0.378
FBtr0301018	2276	2102.436	0.865995	14.000
FBtr0302526	640	466.730	3.900963	14.000
FBtr0100009	3280	3106.436	6.489021	155.000
FBtr0089901	2338	2164.436	0.558323	9.292
FBtr0089902	1803	1629.436	0.365123	4.575
FBtr0300562	2617	2443.436	4.996706	93.880
FBtr0089900	2125	1951.436	0.549313	8.243
FBtr0089904	2355	2181.436	0.701543	11.768
FBtr0301521	2467	2293.436	1.104093	19.471
FBtr0089905	2568	2394.436	0.693675	12.772
FBtr0345390	5214	5040.436	0.781685	30.296
FBtr0331425	3556	3382.436	3.861470	100.432
FBtr0332155	4408	4234.436	3.343352	108.860
FBtr0075014	3541	3367.436	1.715174	44.412
FBtr0078874	603	429.769	0.000000	0.000
FBtr0083452	2975	2801.436	10.035739	216.182
FBtr0302317	2262	2088.436	23.091341	370.818
FBtr0333248	2543	2369.436	0.054432	0.992
FBtr0114524	2411	2237.436	0.058606	1.008
FBtr0273385	6171	5997.436	0.878603	40.518
FBtr0339307	6637	6463.436	0.892053	44.335
FBtr0273384	6439	6265.436	2.680672	129.147
FBtr0082117	3807	3633.436	3.623123	101.226
FBtr0082116	6303	6129.436	1.577628	74.356
FBtr0082118	4671	4497.436	2.585665	89.418
FBtr0085011	1569	1395.436	0.372786	4.000
FBtr0081174	4145	3971.436	0.462520	14.124
FBtr0081175	3934	3760.436	0.589745	17.053
FBtr0303241	4041	3867.436	0.868952	25.841
FBtr0081176	3893	3719.436	0.639693	18.295
FBtr0305129	2997	2823.436	9.324786	202.445
FBtr0339156	2994	2820.436	3.004018	65.149
FBtr0339157	2988	2814.436	1.696039	36.704
FBtr0071784	2049	1875.436	1.056620	15.237
FBtr0071785	1989	1815.436	54.787298	764.805
FBtr0089148	3050	2876.436	1.315363	29.093
FBtr0089147	2773	2599.436	2.125971	42.494
FBtr0089150	2762	2588.436	3.366256	67.000
FBtr0089146	2709	2535.436	4.264669	83.143
FBtr0308247	2614	2440.436	17.398514	326.490
FBtr0089149	2840	2666.436	3.061948	62.780
FBtr0302559	2531	2357.436	0.000000	0.000
FBtr0346506	2597	2423.436	0.000000	0.000
FBtr0302190	3048	2874.436	4.806505	106.236
FBtr0086145	3054	2880.436	5.362114	118.764
FBtr0306281	375	201.914	0.000000	0.000
FBtr0306280	392	218.896	0.000000	0.000
FBtr0306258	4812	4638.436	3.161899	112.774
FBtr0073119	3828	3654.436	80.341711	2257.624
FBtr0073120	4106	3932.436	77.609659	2346.754
FBtr0073118	4763	4589.436	88.806824	3133.977
FBtr0337055	3442	3268.436	15.910863	399.875
FBtr0333895	3491	3317.436	76.958279	1963.125
FBtr0337056	4046	3872.436	3.152541	93.872
FBtr0077442	1411	1237.436	5.359908	51.000
FBtr0076018	1266	1092.436	3.091093	25.966
FBtr0076017	963	789.596	10.217328	62.034
FBtr0339781	3357	3183.436	0.393096	9.622
FBtr0070778	3093	2919.436	0.623138	13.989
FBtr0344824	2804	2630.436	1.848528	37.389
FBtr0345292	830	656.654	13.804900	69.704
FBtr0070983	837	663.645	24.188688	123.435
FBtr0070982	1100	926.436	1.960444	13.966
FBtr0070981	941	767.612	77.434714	457.054
FBtr0070980	854	680.631	5065.683536	26511.841
FBtr0307300	2919	2745.436	12.882693	271.962
FBtr0113024	3030	2856.436	1.094468	24.039
FBtr0332600	2913	2739.436	0.596174	12.558
FBtr0083414	2815	2641.436	17.504537	355.534
FBtr0337043	3789	3615.436	1.023952	28.466
FBtr0077516	1338	1164.436	0.000000	0.000
FBtr0112524	1274	1100.436	2.599967	22.000
FBtr0089233	3691	3517.436	3.458694	93.547
FBtr0334626	3376	3202.436	1.855573	45.693
FBtr0310651	3526	3352.436	7.052174	181.792
FBtr0089229	3501	3327.436	12.662034	323.969
FBtr0082920	981	807.575	0.000000	0.000
FBtr0077386	1734	1560.436	21.546750	258.534
FBtr0071106	2301	2127.436	0.061130	1.000
FBtr0070937	2201	2027.436	127.071306	1981.001
FBtr0070938	2487	2313.436	59.306777	1054.999
FBtr0070397	1267	1093.436	1.070432	9.000
FBtr0074346	819	645.659	0.000000	0.000
FBtr0071471	1606	1432.436	0.000000	0.000
FBtr0330316	1609	1435.436	0.000000	0.000
FBtr0074918	1253	1079.436	18.732144	155.480
FBtr0072124	2163	1989.436	23.206426	355.000
FBtr0071683	1189	1015.436	79.149064	618.000
FBtr0077403	1061	887.436	0.025316	0.173
FBtr0113021	1089	915.436	0.024888	0.175
FBtr0077402	1231	1057.436	0.182521	1.484
FBtr0077401	1011	837.436	0.026087	0.168
FBtr0300280	1584	1410.436	0.184411	2.000
FBtr0346378	3461	3287.436	0.749514	18.946
FBtr0074809	2896	2722.436	35.479391	742.718
FBtr0335137	3353	3179.436	0.640124	15.650
FBtr0346141	373	199.915	2.475093	3.805
FBtr0085611	272	98.970	14.710881	11.195
FBtr0074029	585	411.776	0.315827	1.000
FBtr0075388	1505	1331.436	0.099610	1.020
FBtr0343534	2295	2121.436	0.075553	1.232
FBtr0086001	1762	1588.436	0.491237	6.000
FBtr0321315	1239	1065.436	0.000000	0.000
FBtr0333037	2846	2672.436	1.109613	22.802
FBtr0075724	2737	2563.436	2.066868	40.740
FBtr0075723	2084	1910.436	1.392632	20.458
FBtr0342770	3744	3570.436	10.297022	282.698
FBtr0070420	3766	3592.436	70.912100	1958.842
FBtr0342771	3838	3664.436	2.855484	80.459
FBtr0333323	2883	2709.436	0.950713	19.807
FBtr0333322	2930	2756.436	0.907664	19.238
FBtr0074137	2347	2173.436	3.867660	64.638
FBtr0074135	2386	2212.436	46.749781	795.317
FBtr0308136	1697	1523.436	0.040086	0.470
FBtr0080237	698	524.713	0.000000	0.000
FBtr0300638	3446	3272.436	0.000000	0.000
FBtr0073729	466	292.837	66.602775	149.971
FBtr0084836	743	569.695	28.078431	123.000
FBtr0082430	1248	1074.436	1.740676	14.381
FBtr0335211	1142	968.436	26.135103	194.619
FBtr0076857	1307	1133.436	1.032655	9.000
FBtr0300424	902	728.616	1.249422	7.000
FBtr0083860	1793	1619.436	5.290518	65.880
FBtr0302327	1744	1570.436	136.776819	1651.668
FBtr0083861	1877	1703.436	10.722880	140.452
FBtr0083086	1479	1305.436	22.655674	227.417
FBtr0334589	2552	2378.436	2.054997	37.583
FBtr0091874	595	421.771	0.110901	0.360
FBtr0073935	992	818.564	0.000000	0.000
FBtr0073300	818	644.659	0.000000	0.000
FBtr0073299	2460	2286.436	0.000000	0.000
FBtr0088841	1522	1348.436	2.120124	21.983
FBtr0088842	1468	1294.436	61.255692	609.701
FBtr0345599	2094	1920.436	0.014252	0.210
FBtr0070422	1749	1575.436	0.016741	0.203
FBtr0342772	681	507.716	0.471435	1.840
FBtr0070421	1547	1373.436	0.357300	3.773
FBtr0333023	2495	2321.436	0.051385	0.917
FBtr0075579	1678	1504.436	0.093598	1.083
FBtr0072248	2815	2641.436	0.016399	0.333
FBtr0345620	2931	2757.436	0.015750	0.334
FBtr0072247	2800	2626.436	0.016487	0.333
FBtr0072253	1306	1132.436	0.473950	4.127
FBtr0343432	1090	916.436	34.504702	243.148
FBtr0073127	1478	1304.436	0.149049	1.495
FBtr0073128	1471	1297.436	0.150855	1.505
FBtr0079458	1541	1367.436	0.000000	0.000
FBtr0079460	1595	1421.436	0.914919	10.000
FBtr0079462	1526	1352.436	0.000000	0.000
FBtr0079461	1505	1331.436	0.097676	1.000
FBtr0079459	1585	1411.436	0.829261	9.000
FBtr0081997	1156	982.436	25.688560	194.059
FBtr0081996	1257	1083.436	1.227886	10.229
FBtr0336761	1233	1059.436	13.958513	113.711
FBtr0336637	3026	2852.436	0.025223	0.553
FBtr0300693	1964	1790.436	0.012974	0.179
FBtr0336636	3290	3116.436	0.023022	0.552
FBtr0071797	3770	3596.436	0.019875	0.550
FBtr0336638	1523	1349.436	0.016078	0.167
FBtr0087382	5033	4859.436	34.064851	1272.865
FBtr0339998	5235	5061.436	2.596887	101.069
FBtr0301478	2790	2616.436	20.865926	419.796
FBtr0089521	2653	2479.436	8.988054	171.360
FBtr0306351	2221	2047.436	1.796811	28.288
FBtr0306350	2503	2329.436	2.675456	47.922
FBtr0301477	4782	4608.436	1.146696	40.634
FBtr0300224	1562	1388.436	0.041167	0.440
FBtr0114515	1508	1334.436	0.189039	1.940
FBtr0087406	329	155.934	0.000000	0.000
FBtr0072888	2130	1956.436	0.066473	1.000
FBtr0085859	1170	996.436	0.391545	3.000
FBtr0334894	6412	6238.436	42.312405	2029.708
FBtr0084460	6624	6450.436	10.614723	526.487
FBtr0304567	3987	3813.436	9.780927	286.805
FBtr0070907	2510	2336.436	124.870390	2243.383
FBtr0070906	2636	2462.436	0.666336	12.617
FBtr0305911	1961	1787.436	9.740855	133.881
FBtr0289953	2161	1987.436	9.096461	139.013
FBtr0305910	2015	1841.436	3.397466	48.106
FBtr0088312	1656	1482.436	0.238915	2.723
FBtr0088313	2297	2123.436	0.385306	6.291
FBtr0088311	2351	2177.436	0.778879	13.041
FBtr0304592	2591	2417.436	0.481187	8.945
FBtr0088882	1935	1761.436	85.940128	1164.000
FBtr0079894	2382	2208.436	12.955328	220.000
FBtr0331635	2356	2182.436	10.775878	180.836
FBtr0345615	2623	2449.436	4.911890	92.513
FBtr0071338	3399	3225.436	145.828089	3616.760
FBtr0334508	4486	4312.436	0.069491	2.304
FBtr0085746	3506	3332.436	0.105200	2.696
FBtr0085085	1541	1367.436	92.070148	968.091
FBtr0085084	2075	1901.436	0.540972	7.909
FBtr0079304	905	731.616	0.000000	0.000
FBtr0079732	925	751.614	0.000000	0.000
FBtr0071108	3145	2971.436	3.874397	88.524
FBtr0340139	3231	3057.436	2.953636	69.439
FBtr0071107	3426	3252.436	39.852029	996.665
FBtr0340138	4238	4064.436	1.610402	50.330
FBtr0309839	4403	4229.436	1.507363	49.022
FBtr0309836	4378	4204.436	1.643526	53.134
FBtr0309837	3952	3778.436	3.002005	87.219
FBtr0073144	4107	3933.436	145.190217	4391.365
FBtr0309838	4006	3832.436	2.485979	73.259
FBtr0075152	2917	2743.436	25.039819	528.222
FBtr0300092	607	433.766	0.000000	0.000
FBtr0073892	1096	922.436	0.000000	0.000
FBtr0343143	1534	1360.436	0.095594	1.000
FBtr0332630	1663	1489.436	4.814526	55.140
FBtr0332631	1364	1190.436	50.490723	462.176
FBtr0332632	5997	5823.436	10.934513	489.631
FBtr0301268	1587	1413.436	0.552058	6.000
FBtr0085909	2020	1846.436	0.352165	5.000
FBtr0080763	2304	2130.436	26.126736	428.000
FBtr0086733	1297	1123.436	28.129875	243.000
FBtr0087262	852	678.633	178.795626	933.000
FBtr0303232	702	528.712	9.593013	39.000
FBtr0344155	6716	6542.436	10.429489	524.678
FBtr0070316	6065	5891.436	25.345367	1148.180
FBtr0344279	6745	6571.436	0.019790	1.000
FBtr0076133	3030	2856.436	0.091057	2.000
FBtr0082259	2901	2727.436	46.039977	965.561
FBtr0079708	1718	1544.436	13.343901	158.468
FBtr0330181	847	673.637	0.103789	0.538
FBtr0074894	650	476.724	107.609061	394.462
FBtr0082726	2913	2739.436	3.287633	69.252
FBtr0331429	2603	2429.436	1.831675	34.217
FBtr0331428	2948	2774.436	7.852303	167.518
FBtr0082727	2606	2432.436	2.721125	50.896
FBtr0301219	3098	2924.436	2.851276	64.117
FBtr0088166	1239	1065.436	0.000000	0.000
FBtr0310646	1830	1656.436	4.042299	51.486
FBtr0073730	1370	1196.436	189.950720	1747.514
FBtr0079724	633	459.735	9.495360	33.567
FBtr0346454	899	725.617	2.031434	11.334
FBtr0100541	611	437.764	6168.254022	20763.099
FBtr0343865	1567	1393.436	0.217016	2.325
FBtr0079324	1294	1120.436	0.147710	1.273
FBtr0079598	1156	982.436	52.448215	396.210
FBtr0081220	1093	919.436	0.633368	4.478
FBtr0300823	1159	985.436	1.066245	8.079
FBtr0081221	1054	880.436	26.140061	176.968
FBtr0310645	979	805.578	3.875919	24.009
FBtr0081219	1084	910.436	0.780784	5.466
FBtr0075314	465	291.837	62.387486	140.000
FBtr0070136	2103	1929.436	4.589082	68.084
FBtr0070137	2193	2019.436	4.656733	72.311
FBtr0070135	2124	1950.436	11.975599	179.605
FBtr0076688	2391	2217.436	23.326326	397.729
FBtr0346546	2609	2435.436	1.003910	18.800
FBtr0302935	3103	2929.436	9.217093	207.619
FBtr0082329	3115	2941.436	10.097399	228.381
FBtr0344017	5279	5105.436	0.586057	23.007
FBtr0091678	6366	6192.436	7.961101	379.075
FBtr0344016	5395	5221.436	0.651414	26.154
FBtr0342985	4422	4248.436	6.908500	225.685
FBtr0071815	4360	4186.436	16.873399	543.172
FBtr0071816	4190	4016.436	6.253385	193.128
FBtr0071813	4216	4042.436	203.199452	6316.199
FBtr0342986	4124	3950.436	18.178963	552.210
FBtr0071814	4255	4081.436	6.264113	196.591
FBtr0083049	682	508.715	67.489974	264.000
FBtr0079593	751	577.691	0.665182	2.955
FBtr0332415	1011	837.436	5.992594	38.588
FBtr0345640	3934	3760.436	10.004286	289.277
FBtr0077562	3784	3610.436	53.084289	1473.723
FBtr0085387	5031	4857.436	10.189787	380.594
FBtr0085386	4880	4706.436	13.661588	494.406
FBtr0085614	355	181.922	16.880297	23.613
FBtr0303924	5093	4919.436	0.092576	3.502
FBtr0303923	5120	4946.436	0.091970	3.498
FBtr0300811	4420	4246.436	18.559144	606.000
FBtr0340626	2866	2692.436	0.000000	0.000
FBtr0340627	2995	2821.436	0.000000	0.000
FBtr0340628	2870	2696.436	0.000000	0.000
FBtr0087784	1976	1802.436	187.024694	2592.083
FBtr0332882	2246	2072.436	1.283904	20.460
FBtr0339391	1899	1725.436	43.547200	577.762
FBtr0084095	7188	7014.436	1.251958	67.526
FBtr0343807	7002	6828.436	0.455849	23.935
FBtr0343805	4551	4377.436	4.393056	147.869
FBtr0343806	4719	4545.436	17.529153	612.670
FBtr0086801	711	537.708	0.569893	2.356
FBtr0344145	6340	6166.436	0.000000	0.000
FBtr0100454	3868	3694.436	0.035202	1.000
FBtr0082255	6557	6383.436	0.010178	0.500
FBtr0082256	4226	4052.436	0.016059	0.500
FBtr0100455	2462	2288.436	0.000000	0.000
FBtr0088783	1907	1733.436	51.514569	686.638
FBtr0301333	1977	1803.436	0.000000	0.000
FBtr0332689	1974	1800.436	0.000000	0.000
FBtr0086107	5316	5142.436	48.227161	1907.000
FBtr0072159	694	520.713	0.499506	2.000
FBtr0076218	2574	2400.436	2.446993	45.166
FBtr0076219	2478	2304.436	51.684692	915.834
FBtr0113346	1241	1067.436	0.365502	3.000
FBtr0100083	570	396.779	0.000000	0.000
FBtr0079765	644	470.726	0.000000	0.000
FBtr0071734	1182	1008.436	0.128962	1.000
FBtr0071191	1056	882.436	9.908551	67.233
FBtr0345988	1286	1112.436	1.375608	11.767
FBtr0071902	1064	890.436	12.057550	82.557
