Name	Length	EffectiveLength	TPM	NumReads
FBtr0085405	675	504.360	183.677126	775.000
FBtr0339295	331	160.559	0.000000	0.000
FBtr0300316	205	35.308	0.000000	0.000
FBtr0300904	2130	1959.006	0.000000	0.000
FBtr0081633	2196	2025.006	0.000000	0.000
FBtr0300905	2052	1881.006	0.000000	0.000
FBtr0335279	1234	1063.006	0.081413	0.724
FBtr0335281	1199	1028.006	0.085540	0.736
FBtr0290216	733	562.332	0.000000	0.000
FBtr0335280	740	569.327	0.000000	0.000
FBtr0077120	1711	1540.006	16.468517	212.170
FBtr0081676	887	716.230	0.000000	0.000
FBtr0076639	2093	1922.006	0.168129	2.703
FBtr0079280	1148	977.006	0.000000	0.000
FBtr0304827	5797	5626.006	0.082323	3.875
FBtr0433494	6405	6234.006	0.105000	5.476
FBtr0333832	6581	6410.006	0.092310	4.950
FBtr0433497	5654	5483.006	0.094134	4.318
FBtr0333833	6118	5947.006	0.075218	3.742
FBtr0433496	5848	5677.006	0.064931	3.084
FBtr0304826	8410	8239.006	0.082024	5.654
FBtr0433495	8302	8131.006	0.083856	5.704
FBtr0433493	8251	8080.006	0.098611	6.666
FBtr0300808	2019	1848.006	0.000000	0.000
FBtr0300809	4061	3890.006	0.015364	0.500
FBtr0301700	4064	3893.006	0.015352	0.500
FBtr0072287	5108	4937.006	26.366829	1089.000
FBtr0343633	2816	2645.006	8.912661	197.215
FBtr0074281	2640	2469.006	55.393731	1144.166
FBtr0343632	2730	2559.006	1.308750	28.018
FBtr0074279	3898	3727.006	41.252590	1286.227
FBtr0074280	3895	3724.006	2.579677	80.368
FBtr0072238	1035	864.006	0.000000	0.000
FBtr0308073	1317	1146.006	0.829731	7.955
FBtr0082360	764	593.320	78.824003	391.250
FBtr0082361	1024	853.006	1.933204	13.795
FBtr0079938	1428	1257.006	2.852842	30.000
FBtr0077227	1279	1108.006	159.877926	1481.961
FBtr0091702	1278	1107.006	5.403188	50.039
FBtr0074882	2425	2254.006	13.206722	249.033
FBtr0332153	3588	3417.006	2.019205	57.721
FBtr0310476	2042	1871.006	5.821540	91.121
FBtr0100666	2416	2245.006	7.998094	150.214
FBtr0332726	2033	1862.006	3.974503	61.911
FBtr0080287	1089	918.006	15.767934	121.095
FBtr0309307	5887	5716.006	0.053996	2.582
FBtr0300898	5037	4866.006	0.010297	0.419
FBtr0080024	1050	879.006	6.823925	50.180
FBtr0077389	2263	2092.006	84.336805	1476.000
FBtr0290204	1958	1787.006	0.000000	0.000
FBtr0086689	848	677.256	31.709605	179.659
FBtr0306636	1574	1403.006	7.784360	91.367
FBtr0086687	1472	1301.006	21.073753	229.365
FBtr0086690	2195	2024.006	0.614082	10.398
FBtr0086686	1532	1361.006	0.913781	10.404
FBtr0340359	2225	2054.006	1.097546	18.860
FBtr0301148	981	810.173	73.213393	496.220
FBtr0086684	908	737.229	0.254123	1.567
FBtr0306637	2237	2066.006	1.021384	17.653
FBtr0301149	1514	1343.006	1.469140	16.506
FBtr0086600	1106	935.006	6.533587	51.106
FBtr0331978	1118	947.006	15.133463	119.894
FBtr0078769	621	450.390	4403.290064	16591.000
FBtr0070712	1878	1707.006	0.840311	12.000
FBtr0343263	1108	937.006	0.086103	0.675
FBtr0343264	928	757.228	0.124324	0.788
FBtr0072024	920	749.229	0.127158	0.797
FBtr0113111	979	808.174	0.109523	0.740
FBtr0333452	4664	4493.006	0.100819	3.790
FBtr0333450	3996	3825.006	0.075638	2.420
FBtr0333451	4043	3872.006	0.074199	2.403
FBtr0300831	4092	3921.006	0.072758	2.387
FBtr0076303	1640	1469.006	0.910362	11.188
FBtr0076302	1655	1484.006	1.894364	23.518
FBtr0076301	2049	1878.006	46.864931	736.294
FBtr0077098	1123	952.006	80.965423	644.830
FBtr0070552	1047	876.006	0.000000	0.000
FBtr0075818	1346	1175.006	28.789897	283.000
FBtr0088789	1908	1737.006	5.436501	79.000
FBtr0304960	503	332.448	0.000000	0.000
FBtr0075249	843	672.262	0.000000	0.000
FBtr0084104	1804	1633.006	206.421561	2820.000
FBtr0336911	2177	2006.006	12.511363	209.963
FBtr0088974	1597	1426.006	15.542817	185.420
FBtr0100360	4963	4792.006	0.523041	20.968
FBtr0110880	2920	2749.006	0.150460	3.460
FBtr0334105	2225	2054.006	0.284990	4.897
FBtr0301185	2946	2775.006	0.147241	3.418
FBtr0110881	4262	4091.006	1.848281	63.256
FBtr0336928	1138	967.006	0.392251	3.173
FBtr0072107	995	824.157	0.119916	0.827
FBtr0085786	2956	2785.006	10.227428	238.286
FBtr0085785	3082	2911.006	0.939507	22.880
FBtr0334549	2894	2723.006	1.031204	23.491
FBtr0334550	3020	2849.006	0.478871	11.413
FBtr0340191	4545	4374.006	9.175416	335.746
FBtr0073848	4477	4306.006	50.831554	1831.110
FBtr0078387	3371	3200.006	7.267269	194.549
FBtr0087487	2027	1856.006	15.457014	240.000
FBtr0083735	2688	2517.006	0.046837	0.986
FBtr0332539	2448	2277.006	0.053219	1.014
FBtr0077790	977	806.176	0.000000	0.000
FBtr0331440	941	770.224	0.000000	0.000
FBtr0331439	971	800.183	0.000000	0.000
FBtr0082634	1746	1575.006	15.103048	199.000
FBtr0079612	1320	1149.006	6.052012	58.174
FBtr0087980	1799	1628.006	0.000057	0.001
FBtr0087979	1558	1387.006	0.000000	0.000
FBtr0072044	1063	892.006	0.000000	0.000
FBtr0343206	1072	901.006	0.000000	0.000
FBtr0072043	1160	989.006	0.000000	0.000
FBtr0075225	1132	961.006	0.000000	0.000
FBtr0112489	446	275.476	11.348056	26.152
FBtr0339263	740	569.327	0.844097	4.020
FBtr0301018	2276	2105.006	1.192504	21.000
FBtr0302526	640	469.372	4.074710	16.000
FBtr0100009	3280	3109.006	5.344252	139.000
FBtr0089901	2338	2167.006	1.087553	19.716
FBtr0089902	1803	1632.006	0.528154	7.211
FBtr0300562	2617	2446.006	2.886769	59.071
FBtr0089900	2125	1954.006	0.418613	6.843
FBtr0089904	2355	2184.006	0.541055	9.886
FBtr0301521	2467	2296.006	0.812914	15.614
FBtr0089905	2568	2397.006	1.479049	29.659
FBtr0345390	5214	5043.006	0.717084	30.253
FBtr0331425	3556	3385.006	1.090624	30.885
FBtr0332155	4408	4237.006	1.449396	51.375
FBtr0075014	3541	3370.006	0.904049	25.488
FBtr0078874	603	432.399	0.276445	1.000
FBtr0083452	2975	2804.006	10.548169	247.436
FBtr0302317	2262	2091.006	21.069379	368.564
FBtr0333248	2543	2372.006	0.098385	1.952
FBtr0114524	2411	2240.006	0.109271	2.048
FBtr0273385	6171	6000.006	1.777554	89.224
FBtr0339307	6637	6466.006	1.217299	65.848
FBtr0273384	6439	6268.006	2.802017	146.929
FBtr0082117	3807	3636.006	4.018284	122.228
FBtr0082116	6303	6132.006	2.042347	104.770
FBtr0082118	4671	4500.006	2.814028	105.937
FBtr0085011	1569	1398.006	0.085504	1.000
FBtr0081174	4145	3974.006	0.269700	8.966
FBtr0081175	3934	3763.006	0.323468	10.183
FBtr0303241	4041	3870.006	0.666494	21.578
FBtr0081176	3893	3722.006	0.338087	10.527
FBtr0305129	2997	2826.006	6.478281	153.158
FBtr0339156	2994	2823.006	1.962217	46.341
FBtr0339157	2988	2817.006	2.015629	47.501
FBtr0071784	2049	1878.006	1.421391	22.331
FBtr0071785	1989	1818.006	61.323333	932.669
FBtr0089148	3050	2879.006	1.232343	29.681
FBtr0089147	2773	2602.006	3.220805	70.110
FBtr0089150	2762	2591.006	2.978809	64.568
FBtr0089146	2709	2538.006	3.640111	77.288
FBtr0308247	2614	2443.006	20.244519	413.750
FBtr0089149	2840	2669.006	1.236210	27.602
FBtr0302559	2531	2360.006	0.000000	0.000
FBtr0346506	2597	2426.006	0.000000	0.000
FBtr0302190	3048	2877.006	3.293526	79.270
FBtr0086145	3054	2883.006	5.752001	138.730
FBtr0306281	375	204.542	0.000000	0.000
FBtr0306280	392	221.525	0.000000	0.000
FBtr0306258	4812	4641.006	4.686112	181.941
FBtr0073119	3828	3657.006	40.500835	1239.070
FBtr0073120	4106	3935.006	38.833042	1278.360
FBtr0073118	4763	4592.006	42.825561	1645.174
FBtr0337055	3442	3271.006	12.015345	328.794
FBtr0333895	3491	3320.006	62.836282	1745.242
FBtr0337056	4046	3875.006	9.267192	300.419
FBtr0077442	1411	1240.006	4.819922	50.000
FBtr0076018	1266	1095.006	2.632980	24.120
FBtr0076017	963	792.200	7.224646	47.880
FBtr0339781	3357	3186.006	0.450880	12.017
FBtr0070778	3093	2922.006	0.810494	19.812
FBtr0344824	2804	2633.006	8.542648	188.170
FBtr0345292	830	659.271	12.943619	71.388
FBtr0070983	837	666.268	5.072176	28.272
FBtr0070982	1100	929.006	1.792431	13.931
FBtr0070981	941	770.224	103.292587	665.569
FBtr0070980	854	683.249	5744.466978	32834.841
FBtr0307300	2919	2748.006	11.677644	268.460
FBtr0113024	3030	2859.006	1.052500	25.173
FBtr0332600	2913	2742.006	0.408332	9.367
FBtr0083414	2815	2644.006	14.647335	323.987
FBtr0337043	3789	3618.006	1.189832	36.013
FBtr0077516	1338	1167.006	0.204857	2.000
FBtr0112524	1274	1103.006	1.738230	16.040
FBtr0089233	3691	3520.006	2.468232	72.683
FBtr0334626	3376	3205.006	2.136137	57.275
FBtr0310651	3526	3355.006	8.356099	234.533
FBtr0089229	3501	3330.006	11.325581	315.509
FBtr0082920	981	810.173	0.000000	0.000
FBtr0077386	1734	1563.006	19.578213	256.000
FBtr0071106	2301	2130.006	0.056119	1.000
FBtr0070937	2201	2030.006	94.527023	1605.312
FBtr0070938	2487	2316.006	60.525213	1172.688
FBtr0070397	1267	1096.006	0.218128	2.000
FBtr0074346	819	648.279	0.000000	0.000
FBtr0071471	1606	1435.006	0.041652	0.500
FBtr0330316	1609	1438.006	0.041560	0.500
FBtr0074918	1253	1082.006	16.608838	150.340
FBtr0072124	2163	1992.006	23.162764	386.000
FBtr0071683	1189	1018.006	63.759260	543.000
FBtr0077403	1061	890.006	0.102361	0.762
FBtr0113021	1089	918.006	0.097174	0.746
FBtr0077402	1231	1060.006	0.078178	0.693
FBtr0077401	1011	840.006	0.113602	0.798
FBtr0300280	1584	1413.006	0.000000	0.000
FBtr0346378	3461	3290.006	0.476062	13.103
FBtr0074809	2896	2725.006	20.345818	463.819
FBtr0335137	3353	3182.006	0.581842	15.489
FBtr0346141	373	202.542	0.001787	0.003
FBtr0085611	272	101.593	12.939010	10.997
FBtr0074029	585	414.403	0.000000	0.000
FBtr0075388	1505	1334.006	0.098766	1.102
FBtr0343534	2295	2124.006	0.050525	0.898
FBtr0086001	1762	1591.006	0.075131	1.000
FBtr0321315	1239	1068.006	0.000000	0.000
FBtr0333037	2846	2675.006	1.230404	27.535
FBtr0075724	2737	2566.006	2.744869	58.923
FBtr0075723	2084	1913.006	1.720987	27.542
FBtr0342770	3744	3573.006	9.313681	278.395
FBtr0070420	3766	3595.006	65.254284	1962.524
FBtr0342771	3838	3667.006	2.740819	84.081
FBtr0333323	2883	2712.006	0.708141	16.066
FBtr0333322	2930	2759.006	1.009021	23.289
FBtr0074137	2347	2176.006	3.847705	70.044
FBtr0074135	2386	2215.006	48.655621	901.601
FBtr0308136	1697	1526.006	0.036802	0.470
FBtr0080237	698	527.350	0.000000	0.000
FBtr0300638	3446	3275.006	0.000000	0.000
FBtr0073729	466	295.469	54.684557	135.171
FBtr0084836	743	572.327	23.809729	114.000
FBtr0082430	1248	1077.006	0.577170	5.200
FBtr0335211	1142	971.006	20.287489	164.800
FBtr0076857	1307	1136.006	0.947012	9.000
FBtr0300424	902	731.229	0.000000	0.000
FBtr0083860	1793	1622.006	1.372123	18.619
FBtr0302327	1744	1573.006	134.041327	1763.906
FBtr0083861	1877	1706.006	12.154898	173.475
FBtr0083086	1479	1308.006	17.170868	187.892
FBtr0334589	2552	2381.006	1.567459	31.222
FBtr0091874	595	424.401	1.314972	4.669
FBtr0073935	992	821.158	0.000000	0.000
FBtr0073300	818	647.280	0.000000	0.000
FBtr0073299	2460	2289.006	0.000000	0.000
FBtr0088841	1522	1351.006	1.819778	20.568
FBtr0088842	1468	1297.006	56.137279	609.115
FBtr0345599	2094	1923.006	0.159406	2.564
FBtr0070422	1749	1578.006	0.294682	3.890
FBtr0342772	681	510.357	0.013758	0.059
FBtr0070421	1547	1376.006	0.010244	0.118
FBtr0333023	2495	2324.006	0.065125	1.266
FBtr0075579	1678	1507.006	0.137527	1.734
FBtr0072248	2815	2644.006	0.064273	1.422
FBtr0345620	2931	2760.006	0.012548	0.290
FBtr0072247	2800	2629.006	0.013122	0.289
FBtr0072253	1306	1135.006	1.628832	15.466
FBtr0343432	1090	919.006	27.052788	207.987
FBtr0073127	1478	1307.006	0.227141	2.484
FBtr0073128	1471	1300.006	0.231382	2.516
FBtr0079458	1541	1370.006	0.003986	0.046
FBtr0079460	1595	1424.006	0.707675	8.430
FBtr0079462	1526	1355.006	0.004012	0.045
FBtr0079461	1505	1334.006	0.004049	0.045
FBtr0079459	1585	1414.006	0.712908	8.433
FBtr0081997	1156	985.006	51.199310	421.900
FBtr0081996	1257	1086.006	1.010480	9.180
FBtr0336761	1233	1062.006	7.419639	65.920
FBtr0336637	3026	2855.006	0.057760	1.380
FBtr0300693	1964	1793.006	0.000000	0.000
FBtr0336636	3290	3119.006	0.051254	1.337
FBtr0071797	3770	3599.006	0.042616	1.283
FBtr0336638	1523	1352.006	0.000000	0.000
FBtr0087382	5033	4862.006	20.404051	829.924
FBtr0339998	5235	5064.006	2.291460	97.076
FBtr0301478	2790	2619.006	24.013135	526.128
FBtr0089521	2653	2482.006	9.031024	187.519
FBtr0306351	2221	2050.006	2.036704	34.929
FBtr0306350	2503	2332.006	2.514210	49.050
FBtr0301477	4782	4611.006	0.917008	35.373
FBtr0300224	1562	1391.006	0.055294	0.643
FBtr0114515	1508	1337.006	0.058019	0.649
FBtr0087406	329	158.560	0.000000	0.000
FBtr0072888	2130	1959.006	0.000000	0.000
FBtr0085859	1170	999.006	0.478614	4.000
FBtr0334894	6412	6241.006	35.110651	1833.158
FBtr0084460	6624	6453.006	9.681075	522.627
FBtr0304567	3987	3816.006	6.334297	202.215
FBtr0070907	2510	2339.006	121.153610	2370.686
FBtr0070906	2636	2465.006	0.596894	12.309
FBtr0305911	1961	1790.006	6.585359	98.614
FBtr0289953	2161	1990.006	4.752935	79.127
FBtr0305910	2015	1844.006	3.452428	53.259
FBtr0088312	1656	1485.006	0.053147	0.660
FBtr0088313	2297	2126.006	0.134913	2.400
FBtr0088311	2351	2180.006	0.272890	4.977
FBtr0304592	2591	2420.006	0.195770	3.963
FBtr0088882	1935	1764.006	76.707900	1132.000
FBtr0079894	2382	2211.006	20.919035	386.935
FBtr0331635	2356	2185.006	6.963633	127.290
FBtr0345615	2623	2452.006	5.609011	115.057
FBtr0071338	3399	3228.006	183.300884	4950.000
FBtr0334508	4486	4315.006	0.015642	0.565
FBtr0085746	3506	3335.006	0.020377	0.569
FBtr0085085	1541	1370.006	38.148756	437.229
FBtr0085084	2075	1904.006	0.111175	1.771
FBtr0079304	905	734.229	0.162803	1.000
FBtr0079732	925	754.228	0.000000	0.000
FBtr0071108	3145	2974.006	9.171186	228.178
FBtr0340139	3231	3060.006	2.496337	63.905
FBtr0071107	3426	3255.006	33.687159	917.323
FBtr0340138	4238	4067.006	2.219941	75.531
FBtr0309839	4403	4232.006	1.386904	49.102
FBtr0309836	4378	4207.006	1.512224	53.223
FBtr0309837	3952	3781.006	3.584483	113.381
FBtr0073144	4107	3936.006	137.149340	4516.019
FBtr0309838	4006	3835.006	2.346279	75.275
FBtr0075152	2917	2746.006	25.552319	587.000
FBtr0300092	607	436.399	0.022862	0.083
FBtr0073892	1096	925.006	0.000000	0.000
FBtr0343143	1534	1363.006	0.087699	1.000
FBtr0332630	1663	1492.006	2.152533	26.867
FBtr0332631	1364	1193.006	47.108636	470.164
FBtr0332632	5997	5826.006	9.783743	476.851
FBtr0301268	1587	1416.006	0.337667	4.000
FBtr0085909	2020	1849.006	0.129296	2.000
FBtr0080763	2304	2133.006	18.493349	330.000
FBtr0086733	1297	1126.006	26.221046	247.000
FBtr0087262	852	681.251	149.494768	852.000
FBtr0303232	702	531.350	3.824390	17.000
FBtr0344155	6716	6545.006	6.068135	332.255
FBtr0070316	6065	5894.006	23.763116	1171.710
FBtr0344279	6745	6574.006	0.072732	4.000
FBtr0076133	3030	2859.006	0.125430	3.000
FBtr0082259	2901	2730.006	40.282640	920.000
FBtr0079708	1718	1547.006	35.730801	462.425
FBtr0330181	847	676.258	0.687310	3.888
FBtr0074894	650	479.367	112.738211	452.112
FBtr0082726	2913	2742.006	2.196759	50.391
FBtr0331429	2603	2432.006	2.122952	43.193
FBtr0331428	2948	2777.006	2.921474	67.871
FBtr0082727	2606	2435.006	2.621706	53.406
FBtr0301219	3098	2927.006	6.172277	151.139
FBtr0088166	1239	1068.006	0.111923	1.000
FBtr0310646	1830	1659.006	2.269429	31.497
FBtr0073730	1370	1199.006	174.815076	1753.503
FBtr0079724	633	462.377	3.279786	12.687
FBtr0346454	899	728.229	1.872203	11.406
FBtr0100541	611	440.398	6817.336668	25116.907
FBtr0343865	1567	1396.006	0.110486	1.290
FBtr0079324	1294	1123.006	0.181980	1.710
FBtr0079598	1156	985.006	49.052770	404.211
FBtr0081220	1093	922.006	0.580029	4.474
FBtr0300823	1159	988.006	0.902345	7.458
FBtr0081221	1054	883.006	31.654753	233.835
FBtr0310645	979	808.174	3.004388	20.313
FBtr0081219	1084	913.006	0.644211	4.920
FBtr0075314	465	294.469	78.750927	194.000
FBtr0070136	2103	1932.006	2.415989	39.049
FBtr0070137	2193	2022.006	2.303126	38.959
FBtr0070135	2124	1953.006	7.895023	128.992
FBtr0076688	2391	2220.006	25.710005	477.488
FBtr0346546	2609	2438.006	0.931116	18.991
FBtr0302935	3103	2932.006	11.355182	278.526
FBtr0082329	3115	2944.006	4.201337	103.474
FBtr0344017	5279	5108.006	0.641963	27.433
FBtr0091678	6366	6195.006	5.411296	280.446
FBtr0344016	5395	5224.006	0.555784	24.289
FBtr0342985	4422	4251.006	6.601807	234.780
FBtr0071815	4360	4189.006	16.532961	579.386
FBtr0071816	4190	4019.006	4.948053	166.364
FBtr0071813	4216	4045.006	250.913074	8490.803
FBtr0342986	4124	3953.006	30.585408	1011.458
FBtr0071814	4255	4084.006	6.852128	234.109
FBtr0083049	682	511.356	54.232319	232.000
FBtr0079593	751	580.324	0.719840	3.495
FBtr0332415	1011	840.006	5.555433	39.040
FBtr0345640	3934	3763.006	7.681959	241.832
FBtr0077562	3784	3613.006	48.937593	1479.168
FBtr0085387	5031	4860.006	5.194816	211.209
FBtr0085386	4880	4709.006	11.646057	458.791
FBtr0085614	355	184.551	9.396372	14.507
FBtr0303924	5093	4922.006	0.121649	5.009
FBtr0303923	5120	4949.006	0.120547	4.991
FBtr0300811	4420	4249.006	14.628833	520.000
FBtr0340626	2866	2695.006	0.029610	0.668
FBtr0340627	2995	2824.006	0.028145	0.665
FBtr0340628	2870	2699.006	0.029562	0.667
FBtr0087784	1976	1805.006	190.106478	2870.661
FBtr0332882	2246	2075.006	1.052304	18.267
FBtr0339391	1899	1728.006	11.350468	164.084
FBtr0084095	7188	7017.006	0.812598	47.702
FBtr0343807	7002	6831.006	0.477058	27.262
FBtr0343805	4551	4380.006	10.910822	399.796
FBtr0343806	4719	4548.006	8.337973	317.240
FBtr0086801	711	540.345	0.477997	2.161
FBtr0344145	6340	6169.006	0.038954	2.010
FBtr0100454	3868	3697.006	0.000000	0.000
FBtr0082255	6557	6386.006	0.000000	0.000
FBtr0082256	4226	4055.006	0.000000	0.000
FBtr0100455	2462	2291.006	0.051634	0.990
FBtr0088783	1907	1736.006	43.629265	633.629
FBtr0301333	1977	1806.006	0.000000	0.000
FBtr0332689	1974	1803.006	0.000000	0.000
FBtr0086107	5316	5145.006	42.516635	1830.000
FBtr0072159	694	523.350	0.456805	2.000
FBtr0076218	2574	2403.006	5.955568	119.725
FBtr0076219	2478	2307.006	37.061083	715.275
FBtr0113346	1241	1070.006	0.111714	1.000
FBtr0100083	570	399.406	0.000000	0.000
FBtr0079765	644	473.370	0.252518	1.000
FBtr0071734	1182	1011.006	0.000000	0.000
FBtr0071191	1056	885.006	9.817597	72.687
FBtr0345988	1286	1115.006	2.794831	26.070
FBtr0071902	1064	893.006	2.989532	22.334
